# Constructed from biom file
#OTU ID	AR3	CL4	KP4	LQ2	MD4	PE5	PE6	SF1	SV1
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__unidentified	0.0	0.0	0.0009004952724	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__unidentified;g__unidentified	0.0	0.0	0.0	0.0	0.0	0.00140449438202	0.000811249323959	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__unidentified	0.0	0.0	0.0009004952724	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified	0.0	0.00684931506849	0.0054029716344	0.0	0.0	0.0	0.000540832882639	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Cryptococcus	0.0	0.00684931506849	0.0	0.0	0.0	0.0	0.0	0.0	0.00145137880987
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Exidiaceae;g__Sebacina	0.0	0.0	0.0013507429086	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Bulleribasidium	0.0	0.00195694716243	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellodendropsidaceae;g__Tremellodendropsis	0.0	0.0	0.0	0.0	0.0	0.0	0.000811249323959	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified	0.0189768976898	0.0	0.0	0.0169971671388	0.0	0.0	0.012709572742	0.0	0.0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__unidentified;f__unidentified;g__unidentified	0.0	0.0	0.0	0.0	0.0	0.00140449438202	0.00108166576528	0.0	0.0
k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified	0.00907590759076	0.00782778864971	0.0319675821702	0.0	0.00516605166052	0.000468164794007	0.00486749594375	0.0143405889885	0.00870827285922
k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Olpidiaceae;f__Olpidium;g__Olpidium_brassicae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00153649167734	0.0
k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;g__Rhizophydium	0.003300330033	0.00880626223092	0.0054029716344	0.0	0.00147601476015	0.0	0.0	0.0	0.0
k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__unidentified;g__unidentified	0.0	0.0	0.0	0.0	0.0	0.000936329588015	0.00405624661979	0.0	0.0
k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces	0.0	0.0	0.004502476362	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Triparticalcar	0.000825082508251	0.0	0.0193606483566	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Chytridiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified	0.0	0.0	0.0	0.0	0.0	0.000936329588015	0.000811249323959	0.0	0.00580551523948
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Archaeosporales;f__Archaeosporaceae;g__unidentified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000512163892446	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora	0.0	0.0	0.0	0.0	0.0	0.0	0.00162249864792	0.0	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus	0.0	0.0	0.0	0.0	0.0	0.0	0.000540832882639	0.0	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus	0.0	0.0	0.0	0.0	0.0	0.0	0.000540832882639	0.0	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified	0.0016501650165	0.00293542074364	0.0009004952724	0.0	0.0	0.000936329588015	0.0167658193618	0.000512163892446	0.0
k__Fungi;p__Glomeromycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified	0.0	0.0	0.0	0.0	0.0	0.0	0.000540832882639	0.0	0.0
k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Kickxellales;f__Kickxellaceae;g__Ramicandelaber	0.0	0.0	0.0	0.0056657223796	0.0	0.0	0.0200108166577	0.0	0.0
k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella	0.0	0.00391389432485	0.0013507429086	0.0	0.0	0.0	0.00027041644132	0.00460947503201	0.00580551523948
k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Mortierellales;f__Mortierellaceae;g__unidentified	0.125412541254	0.0968688845401	0.200360198109	0.0113314447592	0.0	0.00327715355805	0.146024878313	0.0	0.00580551523948
k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified	0.379537953795	0.272994129159	0.476812246736	0.484419263456	0.60073800738	0.642790262172	0.547322877231	0.441229193342	0.493468795356
